PROI,SEXO,MESPAR,ANOPAR,count
3,6,6,2017,589
3,6,7,2017,602
3,6,8,2017,634
3,6,9,2017,593
3,6,10,2017,698
3,6,11,2017,667
3,6,12,2017,608
4,1,1,2017,341
4,1,2,2017,285
4,1,3,2017,321
4,1,4,2017,289
4,1,5,2017,304
4,1,6,2017,316
4,1,7,2017,300
4,1,8,2017,334
4,1,9,2017,344
4,1,10,2017,368
4,1,11,2017,339
4,1,12,2017,296
4,6,1,2017,300
4,6,2,2017,290
4,6,3,2017,310
4,6,4,2017,286
4,6,5,2017,306
4,6,6,2017,304
4,6,7,2017,308
4,6,8,2017,298
4,6,9,2017,318
4,6,10,2017,341
4,6,11,2017,333
4,6,12,2017,329
5,1,1,2017,35
5,1,2,2017,41
5,1,3,2017,29
5,1,4,2017,39
5,1,5,2017,41
5,1,6,2017,39
5,1,7,2017,54
5,1,8,2017,57
5,1,9,2017,43
5,1,10,2017,45
5,1,11,2017,54
5,1,12,2017,40
5,6,1,2017,33
5,6,2,2017,41
5,6,3,2017,33
5,6,4,2017,33
5,6,5,2017,48
5,6,6,2017,48
5,6,7,2017,35
5,6,8,2017,41
5,6,9,2017,51
5,6,10,2017,36
5,6,11,2017,44
5,6,12,2017,54
6,1,1,2017,231
6,1,2,2017,219
6,1,3,2017,263
6,1,4,2017,239
6,1,5,2017,262
6,1,6,2017,237
6,1,7,2017,245
6,1,8,2017,240
6,1,9,2017,259
6,1,10,2017,293
6,1,11,2017,239
6,1,12,2017,219
6,6,1,2017,247
6,6,2,2017,231
6,6,3,2017,230
6,6,4,2017,230
6,6,5,2017,255
6,6,6,2017,241
6,6,7,2017,242
6,6,8,2017,216
6,6,9,2017,241
6,6,10,2017,236
6,6,11,2017,247
6,6,12,2017,222
7,1,1,2017,457
7,1,2,2017,392
7,1,3,2017,439
7,1,4,2017,379
7,1,5,2017,430
7,1,6,2017,422
7,1,7,2017,455
7,1,8,2017,479
7,1,9,2017,476
7,1,10,2017,454
7,1,11,2017,424
7,1,12,2017,438
7,6,1,2017,394
7,6,2,2017,404
7,6,3,2017,424
7,6,4,2017,337
7,6,5,2017,406
7,6,6,2017,396
7,6,7,2017,422
7,6,8,2017,407
7,6,9,2017,434
7,6,10,2017,449
7,6,11,2017,455
7,6,12,2017,455
8,1,1,2017,2176
8,1,2,2017,1928
8,1,3,2017,2124
8,1,4,2017,2008
8,1,5,2017,2183
8,1,6,2017,2093
8,1,7,2017,2283
8,1,8,2017,2186
8,1,9,2017,2160
8,1,10,2017,2161
8,1,11,2017,2158
8,1,12,2017,2058
8,6,1,2017,2045
8,6,2,2017,1827
8,6,3,2017,1983
8,6,4,2017,1805
8,6,5,2017,2016
8,6,6,2017,2016
8,6,7,2017,2113
8,6,8,2017,1985
8,6,9,2017,2029
8,6,10,2017,2137
8,6,11,2017,1990
8,6,12,2017,1830
9,1,1,2017,88
9,1,2,2017,88
9,1,3,2017,105
9,1,4,2017,82
9,1,5,2017,104
9,1,6,2017,111
9,1,7,2017,100
9,1,8,2017,109
9,1,9,2017,118
9,1,10,2017,113
9,1,11,2017,108
9,1,12,2017,105
9,6,1,2017,85
9,6,2,2017,78
9,6,3,2017,120
9,6,4,2017,101
9,6,5,2017,98
9,6,6,2017,94
9,6,7,2017,103
9,6,8,2017,113
9,6,9,2017,107
9,6,10,2017,104
9,6,11,2017,99
9,6,12,2017,93
10,1,1,2017,115
10,1,2,2017,106
10,1,3,2017,123
10,1,4,2017,119
10,1,5,2017,126
10,1,6,2017,113
10,1,7,2017,120
10,1,8,2017,123
10,1,9,2017,131
10,1,10,2017,134
10,1,11,2017,123
10,1,12,2017,91
10,6,1,2017,118
10,6,2,2017,108
10,6,3,2017,106
10,6,4,2017,98
10,6,5,2017,112
10,6,6,2017,124
10,6,7,2017,98
10,6,8,2017,114
10,6,9,2017,100
10,6,10,2017,118
10,6,11,2017,111
10,6,12,2017,112
11,1,1,2017,476
11,1,2,2017,415
11,1,3,2017,469
11,1,4,2017,466
11,1,5,2017,435
11,1,6,2017,431
11,1,7,2017,451
11,1,8,2017,491
11,1,9,2017,505
11,1,10,2017,516
11,1,11,2017,498
11,1,12,2017,448
11,6,1,2017,439
11,6,2,2017,351
11,6,3,2017,454
11,6,4,2017,360
11,6,5,2017,422
11,6,6,2017,416
11,6,7,2017,442
11,6,8,2017,439
11,6,9,2017,459
11,6,10,2017,523
11,6,11,2017,478
11,6,12,2017,465
12,1,1,2017,204
12,1,2,2017,180
12,1,3,2017,216
12,1,4,2017,204
12,1,5,2017,214
12,1,6,2017,199
12,1,7,2017,214
12,1,8,2017,218
12,1,9,2017,223
12,1,10,2017,234
12,1,11,2017,209
12,1,12,2017,196
12,6,1,2017,164
12,6,2,2017,167
12,6,3,2017,186
12,6,4,2017,175
12,6,5,2017,188
12,6,6,2017,171
12,6,7,2017,219
12,6,8,2017,203
12,6,9,2017,177
12,6,10,2017,223
12,6,11,2017,188
12,6,12,2017,198
13,1,1,2017,181
13,1,2,2017,163
13,1,3,2017,171
13,1,4,2017,164
13,1,5,2017,156
13,1,6,2017,200
13,1,7,2017,196
13,1,8,2017,173
13,1,9,2017,178
13,1,10,2017,220
13,1,11,2017,170
13,1,12,2017,186
13,6,1,2017,145
13,6,2,2017,131
13,6,3,2017,148
13,6,4,2017,124
13,6,5,2017,157
13,6,6,2017,169
13,6,7,2017,183
13,6,8,2017,158
13,6,9,2017,181
13,6,10,2017,167
13,6,11,2017,144
13,6,12,2017,168
14,1,1,2017,295
14,1,2,2017,279
14,1,3,2017,297
14,1,4,2017,279
14,1,5,2017,284
14,1,6,2017,278
14,1,7,2017,320
14,1,8,2017,289
14,1,9,2017,301
14,1,10,2017,284
14,1,11,2017,280
14,1,12,2017,284
14,6,1,2017,259
14,6,2,2017,237
14,6,3,2017,266
14,6,4,2017,243
14,6,5,2017,267
14,6,6,2017,223
14,6,7,2017,272
14,6,8,2017,297
14,6,9,2017,265
14,6,10,2017,254
14,6,11,2017,259
14,6,12,2017,244
15,1,1,2017,316
15,1,2,2017,301
15,1,3,2017,354
15,1,4,2017,312
15,1,5,2017,312
15,1,6,2017,323
15,1,7,2017,325
15,1,8,2017,353
15,1,9,2017,343
15,1,10,2017,358
15,1,11,2017,346
15,1,12,2017,330
15,6,1,2017,295
15,6,2,2017,307
15,6,3,2017,294
15,6,4,2017,329
15,6,5,2017,308
15,6,6,2017,294
15,6,7,2017,345
15,6,8,2017,368
15,6,9,2017,323
15,6,10,2017,331
15,6,11,2017,319
15,6,12,2017,307
16,1,1,2017,60
16,1,2,2017,56
16,1,3,2017,55
16,1,4,2017,44
16,1,5,2017,60
16,1,6,2017,51
16,1,7,2017,40
16,1,8,2017,63
16,1,9,2017,64
16,1,10,2017,53
16,1,11,2017,55
16,1,12,2017,51
16,6,1,2017,65
16,6,2,2017,42
16,6,3,2017,54
16,6,4,2017,48
16,6,5,2017,74
16,6,6,2017,59
16,6,7,2017,64
16,6,8,2017,56
16,6,9,2017,69
16,6,10,2017,77
16,6,11,2017,50
16,6,12,2017,45
17,1,1,2017,301
17,1,2,2017,252
17,1,3,2017,314
17,1,4,2017,291
17,1,5,2017,296
17,1,6,2017,265
17,1,7,2017,290
17,1,8,2017,301
17,1,9,2017,340
17,1,10,2017,313
17,1,11,2017,322
17,1,12,2017,303
17,6,1,2017,313
17,6,2,2017,281
17,6,3,2017,252
17,6,4,2017,242
17,6,5,2017,299
17,6,6,2017,261
17,6,7,2017,294
17,6,8,2017,313
17,6,9,2017,322
17,6,10,2017,305
17,6,11,2017,270
17,6,12,2017,280
18,1,1,2017,341
18,1,2,2017,304
18,1,3,2017,353
18,1,4,2017,346
18,1,5,2017,352
18,1,6,2017,328
18,1,7,2017,380
18,1,8,2017,359
18,1,9,2017,329
18,1,10,2017,371
18,1,11,2017,350
18,1,12,2017,333
18,6,1,2017,327
18,6,2,2017,282
18,6,3,2017,340
18,6,4,2017,300
18,6,5,2017,310
18,6,6,2017,317
18,6,7,2017,386
18,6,8,2017,311
18,6,9,2017,355
18,6,10,2017,332
18,6,11,2017,338
18,6,12,2017,321
19,1,1,2017,57
19,1,2,2017,68
19,1,3,2017,83
19,1,4,2017,56
19,1,5,2017,84
19,1,6,2017,88
19,1,7,2017,83
19,1,8,2017,82
19,1,9,2017,87
19,1,10,2017,86
19,1,11,2017,76
19,1,12,2017,86
19,6,1,2017,69
19,6,2,2017,75
19,6,3,2017,90
19,6,4,2017,78
19,6,5,2017,71
19,6,6,2017,84
19,6,7,2017,74
19,6,8,2017,77
19,6,9,2017,77
19,6,10,2017,86
19,6,11,2017,71
19,6,12,2017,69
20,1,1,2017,266
20,1,2,2017,248
20,1,3,2017,227
20,1,4,2017,226
20,1,5,2017,271
20,1,6,2017,222
20,1,7,2017,266
20,1,8,2017,250
20,1,9,2017,266
20,1,10,2017,249
20,1,11,2017,251
20,1,12,2017,219
20,6,1,2017,246
20,6,2,2017,190
20,6,3,2017,209
20,6,4,2017,212
20,6,5,2017,241
20,6,6,2017,231
20,6,7,2017,234
20,6,8,2017,246
20,6,9,2017,228
20,6,10,2017,244
20,6,11,2017,222
20,6,12,2017,219
21,1,1,2017,215
21,1,2,2017,187
21,1,3,2017,202
21,1,4,2017,173
21,1,5,2017,191
21,1,6,2017,204
21,1,7,2017,199
21,1,8,2017,203
21,1,9,2017,200
21,1,10,2017,206
21,1,11,2017,214
21,1,12,2017,221
21,6,1,2017,187
21,6,2,2017,192
21,6,3,2017,186
21,6,4,2017,184
21,6,5,2017,130
21,6,6,2017,182
21,6,7,2017,202
21,6,8,2017,193
21,6,9,2017,198
21,6,10,2017,219
21,6,11,2017,178
21,6,12,2017,194
22,1,1,2017,70
22,1,2,2017,63
22,1,3,2017,70
22,1,4,2017,71
22,1,5,2017,77
22,1,6,2017,57
22,1,7,2017,71
22,1,8,2017,68
22,1,9,2017,81
22,1,10,2017,58
22,1,11,2017,90
22,1,12,2017,69
22,6,1,2017,75
22,6,2,2017,68
22,6,3,2017,50
22,6,4,2017,80
22,6,5,2017,60
22,6,6,2017,67
22,6,7,2017,59
22,6,8,2017,71
22,6,9,2017,82
22,6,10,2017,76
22,6,11,2017,58
22,6,12,2017,56
23,1,1,2017,210
23,1,2,2017,201
23,1,3,2017,228
23,1,4,2017,199
23,1,5,2017,203
23,1,6,2017,212
23,1,7,2017,216
23,1,8,2017,192
23,1,9,2017,195
23,1,10,2017,216
23,1,11,2017,208
23,1,12,2017,187
23,6,1,2017,220
23,6,2,2017,180
23,6,3,2017,205
23,6,4,2017,163
23,6,5,2017,196
23,6,6,2017,201
23,6,7,2017,230
23,6,8,2017,208
23,6,9,2017,190
23,6,10,2017,225
23,6,11,2017,205
23,6,12,2017,209
24,1,1,2017,105
24,1,2,2017,85
24,1,3,2017,101
24,1,4,2017,116
24,1,5,2017,118
24,1,6,2017,113
24,1,7,2017,133
24,1,8,2017,122
24,1,9,2017,107
24,1,10,2017,119
24,1,11,2017,102
24,1,12,2017,111
24,6,1,2017,102
24,6,2,2017,86
24,6,3,2017,110
24,6,4,2017,128
24,6,5,2017,109
24,6,6,2017,92
24,6,7,2017,114
24,6,8,2017,144
24,6,9,2017,103
24,6,10,2017,122
24,6,11,2017,107
24,6,12,2017,117
25,1,1,2017,189
25,1,2,2017,147
25,1,3,2017,137
25,1,4,2017,165
25,1,5,2017,160
25,1,6,2017,157
25,1,7,2017,165
25,1,8,2017,146
25,1,9,2017,175
25,1,10,2017,164
25,1,11,2017,157
25,1,12,2017,136
25,6,1,2017,171
25,6,2,2017,126
25,6,3,2017,154
25,6,4,2017,135
25,6,5,2017,179
25,6,6,2017,127
25,6,7,2017,157
25,6,8,2017,182
25,6,9,2017,146
25,6,10,2017,137
25,6,11,2017,150
25,6,12,2017,145
26,1,1,2017,100
26,1,2,2017,107
26,1,3,2017,119
26,1,4,2017,119
26,1,5,2017,131
26,1,6,2017,125
26,1,7,2017,104
26,1,8,2017,116
26,1,9,2017,118
26,1,10,2017,124
26,1,11,2017,104
26,1,12,2017,100
26,6,1,2017,103
26,6,2,2017,79
26,6,3,2017,93
26,6,4,2017,106
26,6,5,2017,110
26,6,6,2017,99
26,6,7,2017,98
26,6,8,2017,104
26,6,9,2017,88
26,6,10,2017,112
26,6,11,2017,103
26,6,12,2017,103
27,1,1,2017,76
27,1,2,2017,78
27,1,3,2017,113
27,1,4,2017,76
27,1,5,2017,89
27,1,6,2017,67
27,1,7,2017,93
27,1,8,2017,86
27,1,9,2017,85
27,1,10,2017,85
27,1,11,2017,98
27,1,12,2017,84
27,6,1,2017,87
27,6,2,2017,75
27,6,3,2017,85
27,6,4,2017,90
27,6,5,2017,89
27,6,6,2017,92
27,6,7,2017,89
27,6,8,2017,88
27,6,9,2017,72
27,6,10,2017,92
27,6,11,2017,90
27,6,12,2017,101
28,1,1,2017,2598
28,1,2,2017,2376
28,1,3,2017,2689
28,1,4,2017,2648
28,1,5,2017,2686
28,1,6,2017,2654
28,1,7,2017,2693
28,1,8,2017,2697
28,1,9,2017,2692
28,1,10,2017,2765
28,1,11,2017,2589
28,1,12,2017,2521
28,6,1,2017,2462
28,6,2,2017,2256
28,6,3,2017,2573
28,6,4,2017,2356
28,6,5,2017,2634
28,6,6,2017,2637
28,6,7,2017,2582
28,6,8,2017,2492
28,6,9,2017,2514
28,6,10,2017,2622
28,6,11,2017,2454
28,6,12,2017,2331
29,1,1,2017,647
29,1,2,2017,546
29,1,3,2017,609
29,1,4,2017,555
29,1,5,2017,598
29,1,6,2017,514
29,1,7,2017,613
29,1,8,2017,684
29,1,9,2017,700
29,1,10,2017,697
29,1,11,2017,679
29,1,12,2017,594
29,6,1,2017,591
29,6,2,2017,523
29,6,3,2017,576
29,6,4,2017,554
29,6,5,2017,616
29,6,6,2017,554
29,6,7,2017,641
29,6,8,2017,601
29,6,9,2017,645
29,6,10,2017,649
29,6,11,2017,650
29,6,12,2017,567
30,1,1,2017,651
30,1,2,2017,611
30,1,3,2017,622
30,1,4,2017,617
30,1,5,2017,597
30,1,6,2017,626
30,1,7,2017,623
30,1,8,2017,702
30,1,9,2017,695
30,1,10,2017,703
30,1,11,2017,644
30,1,12,2017,660
30,6,1,2017,576
30,6,2,2017,569
30,6,3,2017,597
30,6,4,2017,580
30,6,5,2017,604
30,6,6,2017,623
30,6,7,2017,631
30,6,8,2017,634
30,6,9,2017,645
30,6,10,2017,670
30,6,11,2017,664
30,6,12,2017,588
31,1,1,2017,235
31,1,2,2017,237
31,1,3,2017,242
31,1,4,2017,232
31,1,5,2017,232
31,1,6,2017,227
31,1,7,2017,256
31,1,8,2017,274
31,1,9,2017,249
31,1,10,2017,256
31,1,11,2017,248
31,1,12,2017,246
31,6,1,2017,224
31,6,2,2017,182
31,6,3,2017,214
31,6,4,2017,221
31,6,5,2017,231
31,6,6,2017,252
31,6,7,2017,271
31,6,8,2017,262
31,6,9,2017,250
31,6,10,2017,235
31,6,11,2017,243
31,6,12,2017,217
32,1,1,2017,67
32,1,2,2017,59
32,1,3,2017,73
32,1,4,2017,72
32,1,5,2017,69
32,1,6,2017,89
32,1,7,2017,72
32,1,8,2017,71
32,1,9,2017,76
32,1,10,2017,74
32,1,11,2017,79
32,1,12,2017,71
32,6,1,2017,67
32,6,2,2017,52
32,6,3,2017,81
32,6,4,2017,85
32,6,5,2017,72
32,6,6,2017,53
32,6,7,2017,79
32,6,8,2017,74
32,6,9,2017,58
32,6,10,2017,62
32,6,11,2017,56
32,6,12,2017,71
33,1,1,2017,252
33,1,2,2017,223
33,1,3,2017,290
33,1,4,2017,255
33,1,5,2017,267
33,1,6,2017,252
33,1,7,2017,277
33,1,8,2017,283
33,1,9,2017,277
33,1,10,2017,264
33,1,11,2017,239
33,1,12,2017,296
33,6,1,2017,213
33,6,2,2017,233
33,6,3,2017,253
33,6,4,2017,230
33,6,5,2017,271
33,6,6,2017,237
33,6,7,2017,272
33,6,8,2017,266
33,6,9,2017,233
33,6,10,2017,232
33,6,11,2017,236
33,6,12,2017,260
34,1,1,2017,44
34,1,2,2017,46
34,1,3,2017,49
34,1,4,2017,52
34,1,5,2017,41
34,1,6,2017,35
34,1,7,2017,53
34,1,8,2017,55
34,1,9,2017,48
34,1,10,2017,49
34,1,11,2017,39
34,1,12,2017,46
34,6,1,2017,30
34,6,2,2017,36
34,6,3,2017,47
34,6,4,2017,33
34,6,5,2017,39
34,6,6,2017,47
34,6,7,2017,49
34,6,8,2017,50
34,6,9,2017,34
34,6,10,2017,49
34,6,11,2017,39
34,6,12,2017,38
35,1,1,2017,350
35,1,2,2017,329
35,1,3,2017,331
35,1,4,2017,296
35,1,5,2017,336
35,1,6,2017,334
35,1,7,2017,361
35,1,8,2017,352
35,1,9,2017,360
35,1,10,2017,404
35,1,11,2017,380
35,1,12,2017,368
35,6,1,2017,361
35,6,2,2017,293
35,6,3,2017,338
35,6,4,2017,300
35,6,5,2017,293
35,6,6,2017,317
35,6,7,2017,334
35,6,8,2017,293
35,6,9,2017,340
35,6,10,2017,397
35,6,11,2017,351
35,6,12,2017,361
36,1,1,2017,310
36,1,2,2017,253
36,1,3,2017,295
36,1,4,2017,274
36,1,5,2017,294
36,1,6,2017,315
36,1,7,2017,309
36,1,8,2017,360
36,1,9,2017,293
36,1,10,2017,322
36,1,11,2017,307
36,1,12,2017,282
36,6,1,2017,264
36,6,2,2017,248
36,6,3,2017,278
36,6,4,2017,240
36,6,5,2017,258
36,6,6,2017,282
36,6,7,2017,298
36,6,8,2017,317
36,6,9,2017,294
36,6,10,2017,309
36,6,11,2017,257
36,6,12,2017,271
37,1,1,2017,81
37,1,2,2017,68
37,1,3,2017,91
37,1,4,2017,80
37,1,5,2017,109
37,1,6,2017,77
37,1,7,2017,109
37,1,8,2017,74
37,1,9,2017,86
37,1,10,2017,87
37,1,11,2017,80
37,1,12,2017,90
37,6,1,2017,86
37,6,2,2017,85
37,6,3,2017,77
37,6,4,2017,96
37,6,5,2017,91
37,6,6,2017,85
37,6,7,2017,111
37,6,8,2017,81
37,6,9,2017,87
37,6,10,2017,87
37,6,11,2017,72
37,6,12,2017,73
38,1,1,2017,330
38,1,2,2017,318
38,1,3,2017,325
38,1,4,2017,273
38,1,5,2017,274
38,1,6,2017,301
38,1,7,2017,328
38,1,8,2017,322
38,1,9,2017,345
38,1,10,2017,362
38,1,11,2017,346
38,1,12,2017,346
38,6,1,2017,300
38,6,2,2017,285
38,6,3,2017,300
38,6,4,2017,272
38,6,5,2017,286
38,6,6,2017,270
38,6,7,2017,335
38,6,8,2017,324
38,6,9,2017,304
38,6,10,2017,340
38,6,11,2017,317
38,6,12,2017,298
39,1,1,2017,185
39,1,2,2017,176
39,1,3,2017,172
39,1,4,2017,158
39,1,5,2017,137
39,1,6,2017,178
39,1,7,2017,176
39,1,8,2017,206
39,1,9,2017,194
39,1,10,2017,184
39,1,11,2017,180
39,1,12,2017,159
39,6,1,2017,166
39,6,2,2017,143
39,6,3,2017,156
39,6,4,2017,173
39,6,5,2017,171
39,6,6,2017,168
39,6,7,2017,148
39,6,8,2017,189
39,6,9,2017,151
39,6,10,2017,158
39,6,11,2017,179
39,6,12,2017,172
40,1,1,2017,29
40,1,2,2017,40
40,1,3,2017,50
40,1,4,2017,40
40,1,5,2017,53
40,1,6,2017,61
40,1,7,2017,55
40,1,8,2017,42
40,1,9,2017,44
40,1,10,2017,45
40,1,11,2017,42
40,1,12,2017,43
40,6,1,2017,26
40,6,2,2017,35
40,6,3,2017,47
40,6,4,2017,43
40,6,5,2017,45
40,6,6,2017,28
40,6,7,2017,42
40,6,8,2017,39
40,6,9,2017,58
40,6,10,2017,40
40,6,11,2017,46
40,6,12,2017,39
41,1,1,2017,796
41,1,2,2017,666
41,1,3,2017,809
41,1,4,2017,726
41,1,5,2017,732
41,1,6,2017,756
41,1,7,2017,761
41,1,8,2017,803
41,1,9,2017,774
41,1,10,2017,865
41,1,11,2017,787
41,1,12,2017,800
41,6,1,2017,668
41,6,2,2017,700
41,6,3,2017,751
41,6,4,2017,694
41,6,5,2017,661
41,6,6,2017,661
41,6,7,2017,735
41,6,8,2017,756
41,6,9,2017,721
41,6,10,2017,793
41,6,11,2017,764
41,6,12,2017,793
42,1,1,2017,25
42,1,2,2017,17
42,1,3,2017,23
42,1,4,2017,26
42,1,5,2017,26
42,1,6,2017,26
42,1,7,2017,33
42,1,8,2017,20
42,1,9,2017,27
42,1,10,2017,28
42,1,11,2017,29
42,1,12,2017,17
42,6,1,2017,20
42,6,2,2017,21
42,6,3,2017,22
42,6,4,2017,38
42,6,5,2017,34
42,6,6,2017,22
42,6,7,2017,23
42,6,8,2017,25
42,6,9,2017,16
42,6,10,2017,22
42,6,11,2017,24
42,6,12,2017,26
43,1,1,2017,305
43,1,2,2017,263
43,1,3,2017,304
43,1,4,2017,301
43,1,5,2017,284
43,1,6,2017,251
43,1,7,2017,316
43,1,8,2017,334
43,1,9,2017,309
43,1,10,2017,310
43,1,11,2017,283
43,1,12,2017,269
43,6,1,2017,289
43,6,2,2017,294
43,6,3,2017,271
43,6,4,2017,279
43,6,5,2017,256
43,6,6,2017,273
43,6,7,2017,290
43,6,8,2017,308
43,6,9,2017,262
43,6,10,2017,286
43,6,11,2017,285
43,6,12,2017,286
44,1,1,2017,40
44,1,2,2017,33
44,1,3,2017,39
44,1,4,2017,24
44,1,5,2017,37
44,1,6,2017,39
44,1,7,2017,37
44,1,8,2017,37
44,1,9,2017,37
44,1,10,2017,44
44,1,11,2017,49
44,1,12,2017,36
44,6,1,2017,35
44,6,2,2017,26
44,6,3,2017,47
44,6,4,2017,39
44,6,5,2017,40
44,6,6,2017,35
44,6,7,2017,48
44,6,8,2017,46
44,6,9,2017,29
44,6,10,2017,39
44,6,11,2017,40
44,6,12,2017,32
45,1,1,2017,252
45,1,2,2017,213
45,1,3,2017,221
45,1,4,2017,205
45,1,5,2017,227
45,1,6,2017,218
45,1,7,2017,235
45,1,8,2017,251
45,1,9,2017,208
45,1,10,2017,246
45,1,11,2017,219
45,1,12,2017,223
45,6,1,2017,209
45,6,2,2017,203
45,6,3,2017,215
45,6,4,2017,191
45,6,5,2017,235
45,6,6,2017,223
45,6,7,2017,265
45,6,8,2017,238
45,6,9,2017,208
45,6,10,2017,227
45,6,11,2017,238
45,6,12,2017,196
46,1,1,2017,876
46,1,2,2017,828
46,1,3,2017,908
46,1,4,2017,781
46,1,5,2017,891
46,1,6,2017,822
46,1,7,2017,950
46,1,8,2017,914
46,1,9,2017,928
46,1,10,2017,956
46,1,11,2017,948
46,1,12,2017,890
46,6,1,2017,824
46,6,2,2017,782
46,6,3,2017,799
46,6,4,2017,742
46,6,5,2017,848
46,6,6,2017,802
46,6,7,2017,805
46,6,8,2017,888
46,6,9,2017,878
46,6,10,2017,897
46,6,11,2017,826
46,6,12,2017,854
47,1,1,2017,151
47,1,2,2017,142
47,1,3,2017,162
47,1,4,2017,124
47,1,5,2017,182
47,1,6,2017,164
47,1,7,2017,170
47,1,8,2017,177
47,1,9,2017,162
47,1,10,2017,175
47,1,11,2017,165
47,1,12,2017,162
47,6,1,2017,124
47,6,2,2017,131
47,6,3,2017,160
47,6,4,2017,151
47,6,5,2017,146
47,6,6,2017,180
47,6,7,2017,151
47,6,8,2017,162
47,6,9,2017,166
47,6,10,2017,139
47,6,11,2017,161
47,6,12,2017,140
48,1,1,2017,365
48,1,2,2017,334
48,1,3,2017,356
48,1,4,2017,363
48,1,5,2017,414
48,1,6,2017,376
48,1,7,2017,371
48,1,8,2017,417
48,1,9,2017,386
48,1,10,2017,427
48,1,11,2017,375
48,1,12,2017,327
48,6,1,2017,338
48,6,2,2017,297
48,6,3,2017,332
48,6,4,2017,364
48,6,5,2017,380
48,6,6,2017,343
48,6,7,2017,348
48,6,8,2017,368
48,6,9,2017,372
48,6,10,2017,373
48,6,11,2017,342
48,6,12,2017,325
49,1,1,2017,55
49,1,2,2017,31
49,1,3,2017,37
49,1,4,2017,32
49,1,5,2017,29
49,1,6,2017,39
49,1,7,2017,49
49,1,8,2017,43
49,1,9,2017,33
49,1,10,2017,51
49,1,11,2017,45
49,1,12,2017,25
49,6,1,2017,32
49,6,2,2017,37
49,6,3,2017,31
49,6,4,2017,43
49,6,5,2017,45
49,6,6,2017,39
49,6,7,2017,33
49,6,8,2017,34
49,6,9,2017,36
49,6,10,2017,28
49,6,11,2017,33
49,6,12,2017,28
50,1,1,2017,321
50,1,2,2017,309
50,1,3,2017,335
50,1,4,2017,304
50,1,5,2017,321
50,1,6,2017,346
50,1,7,2017,370
50,1,8,2017,359
50,1,9,2017,364
50,1,10,2017,359
50,1,11,2017,380
50,1,12,2017,328
50,6,1,2017,330
50,6,2,2017,276
50,6,3,2017,357
50,6,4,2017,306
50,6,5,2017,327
50,6,6,2017,313
50,6,7,2017,304
50,6,8,2017,340
50,6,9,2017,334
50,6,10,2017,340
50,6,11,2017,346
50,6,12,2017,294
51,1,1,2017,86
51,1,2,2017,60
51,1,3,2017,58
51,1,4,2017,49
51,1,5,2017,51
51,1,6,2017,59
51,1,7,2017,73
51,1,8,2017,68
51,1,9,2017,77
51,1,10,2017,57
51,1,11,2017,74
51,1,12,2017,64
51,6,1,2017,57
51,6,2,2017,51
51,6,3,2017,43
51,6,4,2017,47
51,6,5,2017,45
51,6,6,2017,53
51,6,7,2017,51
51,6,8,2017,61
51,6,9,2017,71
51,6,10,2017,66
51,6,11,2017,63
51,6,12,2017,55
52,1,1,2017,108
52,1,2,2017,94
52,1,3,2017,72
52,1,4,2017,74
52,1,5,2017,95
52,1,6,2017,97
52,1,7,2017,111
52,1,8,2017,104
52,1,9,2017,84
52,1,10,2017,68
52,1,11,2017,95
52,1,12,2017,74
52,6,1,2017,64
52,6,2,2017,76
52,6,3,2017,76
52,6,4,2017,80
52,6,5,2017,92
52,6,6,2017,78
52,6,7,2017,80
52,6,8,2017,89
52,6,9,2017,85
52,6,10,2017,64
52,6,11,2017,70
52,6,12,2017,65
1,1,1,2016,147
1,1,2,2016,116
1,1,3,2016,124
1,1,4,2016,102
1,1,5,2016,136
1,1,6,2016,120
1,1,7,2016,133
1,1,8,2016,139
1,1,9,2016,126
1,1,10,2016,134
1,1,11,2016,121
1,1,12,2016,119
1,6,1,2016,129
1,6,2,2016,111
1,6,3,2016,138
1,6,4,2016,120
1,6,5,2016,127
1,6,6,2016,118
1,6,7,2016,140
1,6,8,2016,109
1,6,9,2016,123
1,6,10,2016,130
1,6,11,2016,131
1,6,12,2016,121
2,1,1,2016,152
2,1,2,2016,139
2,1,3,2016,138
2,1,4,2016,135
2,1,5,2016,137
2,1,6,2016,147
2,1,7,2016,152
2,1,8,2016,156
2,1,9,2016,147
2,1,10,2016,158
2,1,11,2016,145
2,1,12,2016,146
2,6,1,2016,133
2,6,2,2016,135
2,6,3,2016,141
2,6,4,2016,126
2,6,5,2016,112
2,6,6,2016,170
2,6,7,2016,132
2,6,8,2016,135
2,6,9,2016,142
2,6,10,2016,141
2,6,11,2016,132
2,6,12,2016,122
3,1,1,2016,626
3,1,2,2016,609
3,1,3,2016,652
3,1,4,2016,595
3,1,5,2016,578
3,1,6,2016,603
3,1,7,2016,710
3,1,8,2016,757
3,1,9,2016,763
3,1,10,2016,703
3,1,11,2016,694
3,1,12,2016,667
3,6,1,2016,609
3,6,2,2016,604
3,6,3,2016,585
3,6,4,2016,501
3,6,5,2016,605
3,6,6,2016,580
3,6,7,2016,664
3,6,8,2016,663
3,6,9,2016,677
3,6,10,2016,633
3,6,11,2016,617
3,6,12,2016,589
4,1,1,2016,346
4,1,2,2016,293
4,1,3,2016,347
4,1,4,2016,302
4,1,5,2016,284
4,1,6,2016,311
4,1,7,2016,327
4,1,8,2016,356
4,1,9,2016,361
4,1,10,2016,356
4,1,11,2016,311
